Time PWM Left Right
 
14811.00 -38 -65 -45
 
14835.00 -39 -72 -52
 
14861.00 -40 -79 -59
 
14885.00 -41 -87 -67
 
14910.00 -42 -95 -75
 
14936.00 -43 -103 -83
 
14961.00 -44 -112 -92
 
14988.00 -45 -121 -101
 
15014.00 -46 -131 -111
 
15041.00 -47 -141 -121
 
15069.00 -48 -152 -132
 
15095.00 -49 -163 -143
 
15123.00 -50 -174 -154
 
15150.00 -51 -185 -165
 
15176.00 -52 -196 -176
 
15204.00 -53 -208 -188
 
15230.00 -54 -221 -200
 
15258.00 -55 -233 -212
 
15285.00 -56 -245 -225
 
15311.00 -57 -258 -237
 
15339.00 -58 -271 -250
 
15366.00 -59 -285 -263
 
15393.00 -60 -298 -277
 
15420.00 -61 -312 -290
 
15448.00 -62 -326 -304
 
15474.00 -63 -340 -317
 
15501.00 -64 -354 -331
 
15528.00 -65 -369 -345
 
15555.00 -66 -383 -360
 
15583.00 -67 -398 -374
 
15609.00 -68 -413 -389
 
15636.00 -69 -428 -403
 
15664.00 -70 -443 -418
 
15690.00 -71 -458 -433
 
15718.00 -72 -474 -448
 
15745.00 -73 -490 -463
 
15771.00 -74 -505 -479
 
15799.00 -75 -521 -494
 
15825.00 -76 -537 -510
 
15853.00 -77 -554 -526
 
15880.00 -78 -570 -542
 
15906.00 -79 -587 -558
 
15934.00 -80 -603 -575
 
15961.00 -81 -620 -591
 
15988.00 -82 -637 -608
 
16015.00 -83 -654 -625
 
16041.00 -84 -672 -642
 
16069.00 -85 -689 -659
 
16096.00 -86 -707 -676
 
16123.00 -87 -725 -694
 
16150.00 -88 -743 -711
 
16177.00 -89 -761 -729
 
16204.00 -90 -779 -747
 
16231.00 -91 -797 -765
 
16259.00 -92 -816 -783
 
16285.00 -93 -834 -801
 
16313.00 -94 -853 -820
 
16339.00 -95 -872 -838
 
16366.00 -96 -891 -856
 
16394.00 -97 -910 -875
 
16420.00 -98 -929 -893
 
16448.00 -99 -948 -911
 
16475.00 -100 -968 -931
 
16502.00 -99 -987 -950
 
16530.00 -98 -1006 -969
 
16558.00 -97 -1026 -988
 
16586.00 -96 -1046 -1008
 
16615.00 -95 -1067 -1028
 
16644.00 -94 -1088 -1048
 
16673.00 -93 -1108 -1068
 
16702.00 -92 -1129 -1088
 
16732.00 -91 -1150 -1108
 
16760.00 -90 -1170 -1128
 
16790.00 -89 -1190 -1148
 
16819.00 -88 -1211 -1168
 
16848.00 -87 -1231 -1187
 
16877.00 -86 -1251 -1207
 
16906.00 -85 -1271 -1226
 
16935.00 -84 -1291 -1246
 
16964.00 -83 -1311 -1265
 
16994.00 -82 -1331 -1285
 
17022.00 -81 -1350 -1304
 
17052.00 -80 -1370 -1323
 
17081.00 -79 -1389 -1342
 
17110.00 -78 -1409 -1362
 
17139.00 -77 -1428 -1380
 
17168.00 -76 -1448 -1399
 
17198.00 -75 -1467 -1418
 
17226.00 -74 -1485 -1436
 
17256.00 -73 -1504 -1454
 
17285.00 -72 -1523 -1472
 
17314.00 -71 -1541 -1490
 
17343.00 -70 -1560 -1508
 
17372.00 -69 -1578 -1525
 
17401.00 -68 -1596 -1543
 
17430.00 -67 -1614 -1560
 
17460.00 -66 -1632 -1577
 
17488.00 -65 -1649 -1594
 
17518.00 -64 -1667 -1611
 
17547.00 -63 -1684 -1628
 
17575.00 -62 -1701 -1645
 
17605.00 -61 -1718 -1661
 
17634.00 -60 -1735 -1677
 
17664.00 -59 -1751 -1693
 
17692.00 -58 -1768 -1709
 
17722.00 -57 -1784 -1725
 
17751.00 -56 -1800 -1740
 
17780.00 -55 -1816 -1756
 
17809.00 -54 -1832 -1771
 
17838.00 -53 -1847 -1786
 
17867.00 -52 -1862 -1801
 
17896.00 -51 -1877 -1816
 
17926.00 -50 -1892 -1830
 
17954.00 -49 -1907 -1845
 
17984.00 -48 -1921 -1859
 
18013.00 -47 -1936 -1873
 
18041.00 -46 -1950 -1887
 
18071.00 -45 -1964 -1900
 
18100.00 -44 -1978 -1914
 
18129.00 -43 -1991 -1927
 
18158.00 -42 -2004 -1940
 
18188.00 -41 -2017 -1952
 
18216.00 -40 -2030 -1965
 
18246.00 -39 -2042 -1977
 
18275.00 -38 -2055 -1989
 
18304.00 -37 -2067 -2000
 
18333.00 -36 -2078 -2011
 
18362.00 -35 -2090 -2022
 
18392.00 -34 -2101 -2032
 
18420.00 -33 -2111 -2043
 
18450.00 -32 -2121 -2053
 
18479.00 -31 -2132 -2063
 
18507.00 -30 -2141 -2072
 
18537.00 -29 -2150 -2081
 
18566.00 -28 -2159 -2090
 
18595.00 -27 -2168 -2098
 
18624.00 -26 -2177 -2106
 
18654.00 -25 -2185 -2114
 
18682.00 -24 -2193 -2122
 
18712.00 -23 -2200 -2128
 
18741.00 -22 -2207 -2135
 
18769.00 -21 -2213 -2141
 
18799.00 -20 -2220 -2147
 
18828.00 -19 -2226 -2153
 
18857.00 -18 -2231 -2158
 
18886.00 -17 -2236 -2163
 
18916.00 -16 -2241 -2168
 
18945.00 -15 -2245 -2171
 
18973.00 -14 -2248 -2175
 
19003.00 -13 -2251 -2178
 
19032.00 -12 -2254 -2181
 
19061.00 -11 -2256 -2184
 
19090.00 -10 -2258 -2186
 
19120.00 -9 -2260 -2187
 
19147.00 -8 -2261 -2188
 
19176.00 -7 -2262 -2189
 
19204.00 -6 -2262 -2189
 
19231.00 -5 -2262 -2189
 
19260.00 -4 -2262 -2189
 
19288.00 -3 -2262 -2189
 
19316.00 -2 -2262 -2189
 
19344.00 -1 -2262 -2189
 
19372.00 0 -2262 -2189
 
19399.00 1 -2262 -2189
 
19426.00 2 -2262 -2189
 
19453.00 3 -2262 -2189
 
19480.00 4 -2262 -2189
 
19508.00 5 -2262 -2189
 
19534.00 6 -2262 -2189
 
19561.00 7 -2262 -2189
 
19589.00 8 -2262 -2189
 
19615.00 9 -2262 -2189
 
19643.00 10 -2262 -2189
 
19671.00 11 -2262 -2189
 
19698.00 12 -2262 -2189
 
19727.00 13 -2262 -2189
 
19755.00 14 -2262 -2189
 
19783.00 15 -2262 -2189
 
19811.00 16 -2262 -2189
 
19838.00 17 -2262 -2189
 
19867.00 18 -2262 -2189
 
19895.00 19 -2262 -2189
 
19923.00 20 -2262 -2188
 
19951.00 21 -2262 -2186
 
19980.00 22 -2261 -2184
 
20007.00 23 -2259 -2182
 
20035.00 24 -2257 -2179
 
20064.00 25 -2254 -2177
 
20091.00 26 -2250 -2173
 
20120.00 27 -2246 -2170
 
20148.00 28 -2241 -2166
 
20176.00 29 -2236 -2161
 
20204.00 30 -2231 -2156
 
20232.00 31 -2226 -2151
 
20260.00 32 -2221 -2145
 
20288.00 33 -2214 -2139
 
20317.00 34 -2208 -2132
 
20344.00 35 -2201 -2126
 
20373.00 36 -2194 -2118
 
20401.00 37 -2187 -2111
 
20428.00 38 -2179 -2104
 
20457.00 39 -2171 -2096
 
20485.00 40 -2162 -2088
 
20513.00 41 -2153 -2079
 
20541.00 42 -2144 -2070
 
20569.00 43 -2135 -2061
 
20597.00 44 -2126 -2052
 
20625.00 45 -2116 -2042
 
20654.00 46 -2105 -2032
 
20681.00 47 -2095 -2022
 
20710.00 48 -2085 -2011
 
20738.00 49 -2073 -2000
 
20765.00 50 -2062 -1989
 
20794.00 51 -2051 -1978
 
20822.00 52 -2039 -1967
 
20850.00 53 -2027 -1955
 
20878.00 54 -2015 -1943
 
20907.00 55 -2003 -1930
 
20934.00 56 -1990 -1918
 
20962.00 57 -1977 -1905
 
20990.00 58 -1964 -1892
 
21018.00 59 -1950 -1878
 
21047.00 60 -1936 -1864
 
21074.00 61 -1922 -1850
 
21102.00 62 -1908 -1836
 
21131.00 63 -1894 -1821
 
21158.00 64 -1879 -1807
 
21187.00 65 -1864 -1792
 
21215.00 66 -1849 -1777
 
21243.00 67 -1834 -1761
 
21271.00 68 -1818 -1746
 
21299.00 69 -1802 -1730
 
21327.00 70 -1787 -1714
 
21355.00 71 -1771 -1699
 
21384.00 72 -1754 -1682
 
21411.00 73 -1738 -1666
 
21440.00 74 -1722 -1650
 
21468.00 75 -1705 -1634
 
21495.00 76 -1688 -1617
 
21524.00 77 -1672 -1600
 
21552.00 78 -1654 -1584
 
21580.00 79 -1637 -1567
 
21608.00 80 -1620 -1550
 
21636.00 81 -1603 -1533
 
21664.00 82 -1585 -1516
 
21692.00 83 -1567 -1498
 
21721.00 84 -1549 -1481
 
21748.00 85 -1531 -1463
 
21777.00 86 -1513 -1446
 
21805.00 87 -1495 -1428
 
21832.00 88 -1477 -1410
 
21861.00 89 -1458 -1391
 
21889.00 90 -1440 -1373
 
21917.00 91 -1421 -1355
 
21945.00 92 -1402 -1336
 
21974.00 93 -1383 -1317
 
22001.00 94 -1364 -1298
 
22029.00 95 -1345 -1279
 
22057.00 96 -1325 -1260
 
22085.00 97 -1306 -1241
 
22114.00 98 -1286 -1221
 
22141.00 99 -1267 -1202
 
22170.00 100 -1246 -1182
 
22199.00 99 -1227 -1162
 
22226.00 98 -1207 -1143
 
22255.00 97 -1187 -1123
 
22283.00 96 -1167 -1104
 
22311.00 95 -1148 -1084
 
22339.00 94 -1128 -1065
 
22367.00 93 -1108 -1046
 
22395.00 92 -1089 -1027
 
22423.00 91 -1069 -1007
 
22452.00 90 -1050 -988
 
22478.00 89 -1031 -970
 
22506.00 88 -1013 -952
 
22533.00 87 -994 -935
 
22558.00 86 -977 -918
 
22585.00 85 -959 -900
 
22610.00 84 -941 -883
 
22637.00 83 -924 -866
 
22663.00 82 -907 -849
 
22688.00 81 -889 -832
 
22715.00 80 -872 -816
 
22740.00 79 -855 -799
 
22766.00 78 -838 -782
 
22793.00 77 -821 -765
 
22818.00 76 -804 -749
 
22845.00 75 -788 -732
 
22871.00 74 -771 -716
 
22896.00 73 -754 -699
 
22923.00 72 -738 -683
 
22948.00 71 -721 -667
 
22975.00 70 -705 -650
 
